series,author,gender,author_pos,release_year,character_pos,maincharacter_name
Band 2744,Verena Themsen,female,a1,2014.0,C1,Pellindor da Shamonay
Band 2744,Verena Themsen,female,a1,2014.0,C2,Gissilin
Band 2744,Verena Themsen,female,a1,2014.0,C3,Chuv
Band 2744,Verena Themsen,female,a1,2014.0,C4,Phörn
Band 2744,Verena Themsen,female,a1,2014.0,C5,Ai Coulonn
Band 2745,Uwe Anton,male,a1,2014.0,C1,Sichu Dorksteiger
Band 2745,Uwe Anton,male,a1,2014.0,C2,Vetris-Molaud
Band 2745,Uwe Anton,male,a1,2014.0,C3,Arun Joschannan
Band 2745,Uwe Anton,male,a1,2014.0,C4,Homer G. Adams
Band 2746,Marc A. Herren,male,a1,2014.0,C1,Arun Joschannan
Band 2746,Marc A. Herren,male,a1,2014.0,C2,Shalva Galaktion Shengelaia
Band 2746,Marc A. Herren,male,a1,2014.0,C3,Penanser-Viriu
Band 2746,Marc A. Herren,male,a1,2014.0,C4,Sichu Dorksteiger
Band 2746,Marc A. Herren,male,a1,2014.0,C5,Shekval Genneryc
Band 2746,Marc A. Herren,male,a1,2014.0,C6,Darren Kendry
Band 2747,Wim Vandemaan,male,a1,2014.0,C1,Farye Sepheroa
Band 2747,Wim Vandemaan,male,a1,2014.0,C2,Chorest da Ragnaari
Band 2747,Wim Vandemaan,male,a1,2014.0,C3,Lugal Banda
Band 2747,Wim Vandemaan,male,a1,2014.0,C4,Nior Carok
Band 2747,Wim Vandemaan,male,a1,2014.0,C5,Bennyd Paullu
Band 2748,Michael Marcus Thurner,male,a1,2014.0,C1,Rowdy Yates
Band 2748,Michael Marcus Thurner,male,a1,2014.0,C2,Der Redselige Ostrateus
Band 2748,Michael Marcus Thurner,male,a1,2014.0,C3,Omye
Band 2748,Michael Marcus Thurner,male,a1,2014.0,C4,Zafelloyk
Band 2749,Michael Marcus Thurner,male,a1,2014.0,C1,Reginald Bull
Band 2749,Michael Marcus Thurner,male,a1,2014.0,C2,Omye
Band 2749,Michael Marcus Thurner,male,a1,2014.0,C3,Zhayo Penyyin
Band 2749,Michael Marcus Thurner,male,a1,2014.0,C4,Chüpa Röljat
Band 2749,Michael Marcus Thurner,male,a1,2014.0,C5,Annthas Athelsam
Band 2749,Michael Marcus Thurner,male,a1,2014.0,C6,Ghurlauc Gothoddin
Band 275,Clark Darlton,male,a1,1966.0,C1,Mory Rhodan-Abro
Band 275,Clark Darlton,male,a1,1966.0,C2,Reginald Bull
Band 275,Clark Darlton,male,a1,1966.0,C3,Betty Toufry
Band 275,Clark Darlton,male,a1,1966.0,C4,Kitai Ishibashi
Band 275,Clark Darlton,male,a1,1966.0,C5,Oberst Rondo Masser
Band 275,Clark Darlton,male,a1,1966.0,C6,Major Flowerbeard
Band 2750,Uwe Anton,male,a1,2014.0,C1,Reginald Bull
Band 2750,Uwe Anton,male,a1,2014.0,C2,Iblan Goster
Band 2750,Uwe Anton,male,a1,2014.0,C3,Sune Lerront
Band 2750,Uwe Anton,male,a1,2014.0,C4,Attilar Leccore
Band 2750,Uwe Anton,male,a1,2014.0,C5,Gucky
Band 2751,Leo Lukas,male,a1,2014.0,C1,Teppac-Oshellar
Band 2751,Leo Lukas,male,a1,2014.0,C2,Gucky
Band 2751,Leo Lukas,male,a1,2014.0,C3,Dhael Dhusseniv
Band 2751,Leo Lukas,male,a1,2014.0,C4,das Venus-Team
Band 2752,Hubert Haensel,male,a1,2014.0,C1,Perry Rhodan
Band 2752,Hubert Haensel,male,a1,2014.0,C2,Selthantar
Band 2752,Hubert Haensel,male,a1,2014.0,C3,Avestry-Pasik
Band 2752,Hubert Haensel,male,a1,2014.0,C4,Guol Chennyr
Band 2753,Michelle Stern,male,a1,2014.0,C1,Perry Rhodan
Band 2753,Michelle Stern,male,a1,2014.0,C2,Avestry-Pasik
Band 2753,Michelle Stern,male,a1,2014.0,C3,Selthantar
Band 2753,Michelle Stern,male,a1,2014.0,C4,Karynar
Band 2754,Michelle Stern,male,a1,2014.0,C1,Perry Rhodan
Band 2754,Christian Montillon,male,a2,2014.0,C1,Perry Rhodan
Band 2754,Michelle Stern,male,a1,2014.0,C2,Avestry-Pasik
Band 2754,Christian Montillon,male,a2,2014.0,C2,Avestry-Pasik
Band 2754,Michelle Stern,male,a1,2014.0,C3,Selthantar
Band 2754,Christian Montillon,male,a2,2014.0,C3,Selthantar
Band 2755,Michael Marcus Thurner,male,a1,2014.0,C1,Perry Rhodan
Band 2755,Michael Marcus Thurner,male,a1,2014.0,C2,Guol Chennyr
Band 2755,Michael Marcus Thurner,male,a1,2014.0,C3,Tontosd
Band 2755,Michael Marcus Thurner,male,a1,2014.0,C4,Scoltermon
Band 2756,Marc A. Herren,male,a1,2014.0,C1,Perry Rhodan
Band 2756,Marc A. Herren,male,a1,2014.0,C2,Der Schwarze Bacctou
Band 2756,Marc A. Herren,male,a1,2014.0,C3,Saeqaer
Band 2756,Marc A. Herren,male,a1,2014.0,C4,Thivinne
Band 2756,Marc A. Herren,male,a1,2014.0,C5,Khambhulom
Band 2756,Marc A. Herren,male,a1,2014.0,C6,Kharingo
Band 2757,Tanja Kinkel,female,a1,2014.0,C1,Yeyer Gwethry
Band 2757,Tanja Kinkel,female,a1,2014.0,C2,Ringület
Band 2757,Tanja Kinkel,female,a1,2014.0,C3,Caer-Cedvan
Band 2757,Tanja Kinkel,female,a1,2014.0,C4,Spälneyer
Band 2757,Tanja Kinkel,female,a1,2014.0,C5,Vetris-Molaud
Band 2758,Gisbert Haefs,male,a1,2014.0,C1,Vetris-Molaud
Band 2758,Gisbert Haefs,male,a1,2014.0,C2,Oc Shozdor
Band 2758,Gisbert Haefs,male,a1,2014.0,C3,Toio Zindher
Band 2758,Gisbert Haefs,male,a1,2014.0,C4,Ashya Thosso
Band 2758,Gisbert Haefs,male,a1,2014.0,C5,Gavac-Semol
Band 2758,Gisbert Haefs,male,a1,2014.0,C6,Acyer Cyyth
Band 2759,Christian Montillon,male,a1,2014.0,C1,Vetris-Molaud
Band 2759,Christian Montillon,male,a1,2014.0,C2,Viccor Bughassidow
Band 2759,Christian Montillon,male,a1,2014.0,C3,Satafar
Band 2759,Christian Montillon,male,a1,2014.0,C4,Jatin
Band 276,Kurt Mahr,male,a1,1966.0,C1,Gerald Snigert
Band 276,Kurt Mahr,male,a1,1966.0,C2,Rog Fanther
Band 276,Kurt Mahr,male,a1,1966.0,C3,Festus Lennon
Band 276,Kurt Mahr,male,a1,1966.0,C4,Major Gus Barnard
Band 276,Kurt Mahr,male,a1,1966.0,C5,Amrog
Band 276,Kurt Mahr,male,a1,1966.0,C6,Vidor
Band 2760,Leo Lukas,male,a1,2014.0,C1,Tetoon
Band 2760,Leo Lukas,male,a1,2014.0,C2,Jatin
Band 2760,Leo Lukas,male,a1,2014.0,C3,Peo Tatsanor
Band 2760,Leo Lukas,male,a1,2014.0,C4,Viccor Bhughassidow 
Band 2760,Leo Lukas,male,a1,2014.0,C5,Marian Yonder
Band 2760,Leo Lukas,male,a1,2014.0,C6,Madame Ratgeber & Co.
Band 2761,Hubert Haensel,male,a1,2014.0,C1,Vertron Es-Solmaan
Band 2761,Hubert Haensel,male,a1,2014.0,C2,Lan Meota
Band 2761,Hubert Haensel,male,a1,2014.0,C3,Pocor Ragnaar
Band 2761,Hubert Haensel,male,a1,2014.0,C4,Kajane Paxo
Band 2762,Michael Marcus Thurner,male,a1,2014.0,C1,Kajane Paxo
Band 2762,Michael Marcus Thurner,male,a1,2014.0,C2,Lan Meota
Band 2762,Michael Marcus Thurner,male,a1,2014.0,C3,Vertron Es-Solmaan
Band 2762,Michael Marcus Thurner,male,a1,2014.0,C4,Vetris-Molaud
Band 2763,Verena Themsen,female,a1,2014.0,C1,Chuv
Band 2763,Verena Themsen,female,a1,2014.0,C2,Galgkar
Band 2763,Verena Themsen,female,a1,2014.0,C3,Sholtan Perlvin
Band 2763,Verena Themsen,female,a1,2014.0,C4,Tormanac da Hozarius
Band 2763,Verena Themsen,female,a1,2014.0,C5,Yaren Yildiz
Band 2764,Christian Montillon,male,a1,2014.0,C1,Reginald Bull
Band 2764,Christian Montillon,male,a1,2014.0,C2,Gucky
Band 2764,Christian Montillon,male,a1,2014.0,C3,Toio Zindher
Band 2764,Christian Montillon,male,a1,2014.0,C4,Tullcor Stoynneri
Band 2765,Christian Montillon,male,a1,2014.0,C1,Reginald Bull
Band 2765,Christian Montillon,male,a1,2014.0,C2,Gaumarol da Bostich
Band 2765,Christian Montillon,male,a1,2014.0,C3,Icho Tolot
Band 2765,Christian Montillon,male,a1,2014.0,C4,Farye Sepheroa
Band 2765,Christian Montillon,male,a1,2014.0,C5,Than-Deneec
Band 2766,Hubert Haensel,male,a1,2014.0,C1,Reginald Bull
Band 2766,Hubert Haensel,male,a1,2014.0,C2,Icho Tolot
Band 2766,Hubert Haensel,male,a1,2014.0,C3,Farye Sepheroa
Band 2766,Hubert Haensel,male,a1,2014.0,C4,Than-Deneec
Band 2766,Hubert Haensel,male,a1,2014.0,C5,Perry Rhodan
Band 2767,Caroline Brandt,female,a1,2014.0,C1,Icho Tolot
Band 2767,Caroline Brandt,female,a1,2014.0,C2,Gucky
Band 2767,Caroline Brandt,female,a1,2014.0,C3,Sichu Dorksteiger
Band 2767,Caroline Brandt,female,a1,2014.0,C4,Perry Rhodan
Band 2767,Caroline Brandt,female,a1,2014.0,C5,Pend
Band 2768,Oliver Fröhlich,male,a1,2014.0,C1,Reginald Bull
Band 2768,Oliver Fröhlich,male,a1,2014.0,C2,Perry Rhodan
Band 2768,Oliver Fröhlich,male,a1,2014.0,C3,Quick Silver
Band 2768,Oliver Fröhlich,male,a1,2014.0,C4,Goman Gonen Goer
Band 2769,Rainer Castor,male,a1,2014.0,C1,Monkey
Band 2769,Rainer Castor,male,a1,2014.0,C2,Poraan
Band 2769,Rainer Castor,male,a1,2014.0,C3,Pao-Pathno
Band 2769,Rainer Castor,male,a1,2014.0,C4,Koll-theym
Band 2769,Rainer Castor,male,a1,2014.0,C5,Toqoyd
Band 277,K. H. Scheer,male,a1,1966.0,C1,Perry Rhodan
Band 277,K. H. Scheer,male,a1,1966.0,C2,Atlan
Band 277,K. H. Scheer,male,a1,1966.0,C3,Gucky
Band 277,K. H. Scheer,male,a1,1966.0,C4,Don Redhorse
Band 277,K. H. Scheer,male,a1,1966.0,C5,Major Gerald Snigert
Band 277,K. H. Scheer,male,a1,1966.0,C6,Captain Finch Eyseman
Band 2770,Christian Montillon,male,a1,2014.0,C1,Vetris-Molaud
Band 2770,Christian Montillon,male,a1,2014.0,C2,Shanu Starcuut
Band 2770,Christian Montillon,male,a1,2014.0,C3,Guy Granduciel
Band 2770,Christian Montillon,male,a1,2014.0,C4,Assan-Assoul
Band 2771,Wim Vandemaan,male,a1,2014.0,C1,Attilar Leccore
Band 2771,Wim Vandemaan,male,a1,2014.0,C2,Bonnie Gontersbloom
Band 2771,Wim Vandemaan,male,a1,2014.0,C3,Findar Hospallen
Band 2771,Wim Vandemaan,male,a1,2014.0,C4,Keshkord Vaylender
Band 2771,Wim Vandemaan,male,a1,2014.0,C5,Boyton Holtorrec
Band 2772,Michelle Stern,male,a1,2014.0,C1,Perry Rhodan
Band 2772,Michelle Stern,male,a1,2014.0,C2,Patrick St. John
Band 2772,Michelle Stern,male,a1,2014.0,C3,Farye Sepheroa
Band 2772,Michelle Stern,male,a1,2014.0,C4,Velleshy Pattoshar
Band 2773,Michael Marcus Thurner,male,a1,2014.0,C1,Perry Rhodan
Band 2773,Michael Marcus Thurner,male,a1,2014.0,C2,Gucky
Band 2773,Michael Marcus Thurner,male,a1,2014.0,C3,Velleshy Pattoshar
Band 2773,Michael Marcus Thurner,male,a1,2014.0,C4,Bruce Cattai
Band 2773,Michael Marcus Thurner,male,a1,2014.0,C5,Benner
Band 2773,Michael Marcus Thurner,male,a1,2014.0,C6,Tacitus Drake
Band 2774,Hubert Haensel,male,a1,2014.0,C1,Perry Rhodan
Band 2774,Hubert Haensel,male,a1,2014.0,C2,Gucky
Band 2774,Hubert Haensel,male,a1,2014.0,C3,Velleshy Pattoshar
Band 2774,Hubert Haensel,male,a1,2014.0,C4,Bruce Cattai
Band 2774,Hubert Haensel,male,a1,2014.0,C5,Benner
Band 2774,Hubert Haensel,male,a1,2014.0,C6,Tacitus Drake
Band 2775,Oliver Fröhlich,male,a1,2014.0,C1,Perry Rhodan
Band 2775,Oliver Fröhlich,male,a1,2014.0,C2,Velleshy Pattoshar
Band 2775,Oliver Fröhlich,male,a1,2014.0,C3,Gholdorodyn
Band 2776,Uwe Anton,male,a1,2014.0,C1,Perry Rhodan
Band 2776,Uwe Anton,male,a1,2014.0,C2,Velleshy Pattoshar
Band 2776,Uwe Anton,male,a1,2014.0,C3,Loitmahd
Band 2776,Uwe Anton,male,a1,2014.0,C4,Gholdorodyn
Band 2777,Michael Marcus Thurner,male,a1,2014.0,C1,Reginald Bull
Band 2777,Michael Marcus Thurner,male,a1,2014.0,C2,Toio Zindher
Band 2777,Michael Marcus Thurner,male,a1,2014.0,C3,Quick Silver
Band 2777,Michael Marcus Thurner,male,a1,2014.0,C4,Gaizka Arribachea
Band 2777,Michael Marcus Thurner,male,a1,2014.0,C5,Stapax-Neutau
Band 2778,Michael Marcus Thurner,male,a1,2014.0,C1,Reginald Bull
Band 2778,Michael Marcus Thurner,male,a1,2014.0,C2,Toio Zindher
Band 2778,Michael Marcus Thurner,male,a1,2014.0,C3,Quick Silver
Band 2778,Michael Marcus Thurner,male,a1,2014.0,C4,Toidha Zyonaro
Band 2778,Michael Marcus Thurner,male,a1,2014.0,C5,Omwayd
Band 2779,Michael Marcus Thurner,male,a1,2014.0,C1,Reginald Bull
Band 2779,Michael Marcus Thurner,male,a1,2014.0,C2,Toio Zindher
Band 2779,Michael Marcus Thurner,male,a1,2014.0,C3,Quick Silver
Band 2779,Michael Marcus Thurner,male,a1,2014.0,C4,Toidha Zyonaro
Band 2779,Michael Marcus Thurner,male,a1,2014.0,C5,Atlan
Band 2779,Michael Marcus Thurner,male,a1,2014.0,C6,Suzan Rhodan
Band 278,William Voltz,male,a1,1966.0,C1,Perry Rhodan
Band 278,William Voltz,male,a1,1966.0,C2,Atlan
Band 278,William Voltz,male,a1,1966.0,C3,L. Papageorgiu
Band 278,William Voltz,male,a1,1966.0,C4,Don Redhorse
Band 278,William Voltz,male,a1,1966.0,C5,Tako Kakuta
Band 278,William Voltz,male,a1,1966.0,C6,André Noir
Band 2780,Verena Themsen,female,a1,2014.0,C1,Matos Mashuu
Band 2780,Verena Themsen,female,a1,2014.0,C2,Peliste Vonenc
Band 2780,Verena Themsen,female,a1,2014.0,C3,Scertanter
Band 2780,Verena Themsen,female,a1,2014.0,C4,Blo Rakane
Band 2780,Verena Themsen,female,a1,2014.0,C5,Shekval Genneryc
Band 2781,Michelle Stern,male,a1,2014.0,C1,Monkey
Band 2781,Michelle Stern,male,a1,2014.0,C2,Ova Rakane
Band 2781,Michelle Stern,male,a1,2014.0,C3,Matos Mashuu
Band 2781,Michelle Stern,male,a1,2014.0,C4,Yason Khan
Band 2782,Susan Schwartz,female,a1,2014.0,C1,Viccor Bughassidow
Band 2782,Susan Schwartz,female,a1,2014.0,C2,Marian Yonder
Band 2782,Susan Schwartz,female,a1,2014.0,C3,Jatin
Band 2782,Susan Schwartz,female,a1,2014.0,C4,Peo Tatsanor
Band 2782,Susan Schwartz,female,a1,2014.0,C5,Tetoon
Band 2783,Hubert Haensel,male,a1,2014.0,C1,Perry Rhodan
Band 2783,Hubert Haensel,male,a1,2014.0,C2,Reginald Bull
Band 2783,Hubert Haensel,male,a1,2014.0,C3,Gucky
Band 2783,Hubert Haensel,male,a1,2014.0,C4,Atlan
Band 2784,Leo Lukas,male,a1,2014.0,C1,Atlan
Band 2784,Leo Lukas,male,a1,2014.0,C2,Perry Rhodan
Band 2784,Leo Lukas,male,a1,2014.0,C3,Gucky
Band 2784,Leo Lukas,male,a1,2014.0,C4,Gholdorodyn
Band 2784,Leo Lukas,male,a1,2014.0,C5,Sichu Dorksteiger
Band 2784,Leo Lukas,male,a1,2014.0,C6,Avestry-Pasik
Band 2785,Leo Lukas,male,a1,2015.0,C1,Saeqaer
Band 2785,Leo Lukas,male,a1,2015.0,C2,Atlan
Band 2785,Leo Lukas,male,a1,2015.0,C3,Perry Rhodan
Band 2785,Leo Lukas,male,a1,2015.0,C4,Pi Ta Äl-Khen
Band 2785,Leo Lukas,male,a1,2015.0,C5,Struugh
Band 2786,Uwe Anton,male,a1,2015.0,C1,Perry Rhodan
Band 2786,Uwe Anton,male,a1,2015.0,C2,Gucky
Band 2786,Uwe Anton,male,a1,2015.0,C3,Der Schwarze Bacctou
Band 2786,Uwe Anton,male,a1,2015.0,C4,Noom Coyforrod
Band 2786,Uwe Anton,male,a1,2015.0,C5,Sichu Dorksteiger
Band 2787,Christian Montillon,male,a1,2015.0,C1,Perry Rhodan
Band 2787,Christian Montillon,male,a1,2015.0,C2,Gucky
Band 2787,Christian Montillon,male,a1,2015.0,C3,Avestry-Pasik
Band 2787,Christian Montillon,male,a1,2015.0,C4,Yoqort
Band 2787,Christian Montillon,male,a1,2015.0,C5,Indrè
Band 2787,Christian Montillon,male,a1,2015.0,C6,Martynas
Band 2788,Christian Montillon,male,a1,2015.0,C1,Perry Rhodan
Band 2788,Christian Montillon,male,a1,2015.0,C2,Vetris-Molaud
Band 2788,Christian Montillon,male,a1,2015.0,C3,Monkey
Band 2788,Christian Montillon,male,a1,2015.0,C4,Amyon Kial
Band 2788,Christian Montillon,male,a1,2015.0,C5,Volven Hagadasz
Band 2789,Michael Marcus Thurner,male,a1,2015.0,C1,Plothalo
Band 2789,Michael Marcus Thurner,male,a1,2015.0,C2,Gucky
Band 2789,Michael Marcus Thurner,male,a1,2015.0,C3,Monkey
Band 2789,Michael Marcus Thurner,male,a1,2015.0,C4,Vazquarion
Band 2789,Michael Marcus Thurner,male,a1,2015.0,C5,Munroe Cardan
Band 279,William Voltz,male,a1,1967.0,C1,Perry Rhodan
Band 279,William Voltz,male,a1,1967.0,C2,Atlan
Band 279,William Voltz,male,a1,1967.0,C3,Gucky
Band 279,William Voltz,male,a1,1967.0,C4,Tannwander
Band 279,William Voltz,male,a1,1967.0,C5,Nevis-Latan
Band 279,William Voltz,male,a1,1967.0,C6,André Noir
Band 2790,Michelle Stern,male,a1,2015.0,C1,Gucky
Band 2790,Michelle Stern,male,a1,2015.0,C2,Monkey
Band 2790,Michelle Stern,male,a1,2015.0,C3,Vazquarion
Band 2790,Michelle Stern,male,a1,2015.0,C4,Lan Meota
Band 2791,Uwe Anton,male,a1,2015.0,C1,Gucky
Band 2791,Uwe Anton,male,a1,2015.0,C2,Monkey
Band 2791,Uwe Anton,male,a1,2015.0,C3,Perry Rhodan
Band 2791,Uwe Anton,male,a1,2015.0,C4,Atlan
Band 2791,Uwe Anton,male,a1,2015.0,C5,Bostich
Band 2792,Uwe Anton,male,a1,2015.0,C1,Gucky
Band 2792,Uwe Anton,male,a1,2015.0,C2,Atlan
Band 2792,Uwe Anton,male,a1,2015.0,C3,Bostich
Band 2792,Uwe Anton,male,a1,2015.0,C4,Gholdorodyn
Band 2792,Uwe Anton,male,a1,2015.0,C5,Eldhoverd
Band 2793,Oliver Fröhlich,male,a1,2015.0,C1,Gucky
Band 2793,Oliver Fröhlich,male,a1,2015.0,C2,Perry Rhodan
Band 2793,Oliver Fröhlich,male,a1,2015.0,C3,Orion Desch
Band 2793,Oliver Fröhlich,male,a1,2015.0,C4,Liya Debbouze
Band 2793,Oliver Fröhlich,male,a1,2015.0,C5,Fernand Beaujean
Band 2794,Michelle Stern,male,a1,2015.0,C1,Gucky
Band 2794,Michelle Stern,male,a1,2015.0,C2,Perry Rhodan
Band 2794,Michelle Stern,male,a1,2015.0,C3,Orion Desch
Band 2794,Michelle Stern,male,a1,2015.0,C4,Quella Feofee
Band 2794,Michelle Stern,male,a1,2015.0,C5,Hayoo Tiffneric
Band 2795,Wim Vandemaan,male,a1,2015.0,C1,Attilar Leccore
Band 2795,Wim Vandemaan,male,a1,2015.0,C2,Findar Hospallen
Band 2795,Wim Vandemaan,male,a1,2015.0,C3,Cythor Govveryd
Band 2795,Wim Vandemaan,male,a1,2015.0,C4,Bacoon Jicarilla
Band 2795,Wim Vandemaan,male,a1,2015.0,C5,Yemaya Shango
Band 2795,Wim Vandemaan,male,a1,2015.0,C6,Honwayde
Band 2796,Leo Lukas,male,a1,2015.0,C1,Atlan da Gonozal
Band 2796,Leo Lukas,male,a1,2015.0,C2,Perry Rhodan
Band 2796,Leo Lukas,male,a1,2015.0,C3,Kulgneeck
Band 2796,Leo Lukas,male,a1,2015.0,C4,Lisher Vincallen
Band 2796,Leo Lukas,male,a1,2015.0,C5,Kleif Hannsen
Band 2796,Leo Lukas,male,a1,2015.0,C6,Gucky
Band 2797,Leo Lukas,male,a1,2015.0,C1,Perry Rhodan
Band 2797,Leo Lukas,male,a1,2015.0,C2,Atlan da Gonozal
Band 2797,Leo Lukas,male,a1,2015.0,C3,Kulgneeck
Band 2797,Leo Lukas,male,a1,2015.0,C4,Sichu Dorksteiger
Band 2797,Leo Lukas,male,a1,2015.0,C5,Tauro Lacobacci
Band 2797,Leo Lukas,male,a1,2015.0,C6,Boyton Holtorrec
Band 2798,Oliver Fröhlich,male,a1,2015.0,C1,Perry Rhodan
Band 2798,Oliver Fröhlich,male,a1,2015.0,C2,Atlan da Gonozal
Band 2798,Oliver Fröhlich,male,a1,2015.0,C3,Gucky
Band 2798,Oliver Fröhlich,male,a1,2015.0,C4,Samu Battashee
Band 2798,Oliver Fröhlich,male,a1,2015.0,C5,Gholdorodyn
Band 2798,Oliver Fröhlich,male,a1,2015.0,C6,Chuv
Band 2799,Oliver Fröhlich,male,a1,2015.0,C1,Perry Rhodan
Band 2799,Christian Montillon,male,a2,2015.0,C1,Perry Rhodan
Band 2799,Oliver Fröhlich,male,a1,2015.0,C2,Atlan da Gonozal
Band 2799,Christian Montillon,male,a2,2015.0,C2,Atlan da Gonozal
Band 2799,Oliver Fröhlich,male,a1,2015.0,C3,Gucky
Band 2799,Christian Montillon,male,a2,2015.0,C3,Gucky
Band 2799,Oliver Fröhlich,male,a1,2015.0,C4,Gholdorodyn
Band 2799,Christian Montillon,male,a2,2015.0,C4,Gholdorodyn
Band 2799,Oliver Fröhlich,male,a1,2015.0,C5,Chuv
Band 2799,Christian Montillon,male,a2,2015.0,C5,Chuv
Band 2799,Oliver Fröhlich,male,a1,2015.0,C6,Yuunüs Phörn
Band 2799,Christian Montillon,male,a2,2015.0,C6,Yuunüs Phörn
Band 28,K. H. Scheer,male,a1,1962.0,C1,Perry Rhodan
Band 28,K. H. Scheer,male,a1,1962.0,C2,Julian Tifflor
Band 28,K. H. Scheer,male,a1,1962.0,C3,First Sergeant Rous
Band 28,K. H. Scheer,male,a1,1962.0,C4,Major Deringhouse
Band 28,K. H. Scheer,male,a1,1962.0,C5,Humpry Hifield
Band 28,K. H. Scheer,male,a1,1962.0,C6,Klaus Eberhardt
Band 280,H. G. Ewers,male,a1,1967.0,C1,Jean-Pierre Marat
Band 280,H. G. Ewers,male,a1,1967.0,C2,Roger McKay
Band 280,H. G. Ewers,male,a1,1967.0,C3,Dr. Jeremy Traver
Band 280,H. G. Ewers,male,a1,1967.0,C4,Helen Ayara
Band 280,H. G. Ewers,male,a1,1967.0,C5,Perry Rhodan
Band 280,H. G. Ewers,male,a1,1967.0,C6,Homer G. Adams
Band 2800,Michelle Stern,male,a1,2015.0,C1,Perry Rhodan
Band 2800,Michelle Stern,male,a1,2015.0,C2,Gucky
Band 2800,Michelle Stern,male,a1,2015.0,C3,Sichu Dorksteiger
Band 2800,Michelle Stern,male,a1,2015.0,C4,Atlan da Gonozal
Band 2800,Michelle Stern,male,a1,2015.0,C5,Farye Sepheroa
Band 2800,Michelle Stern,male,a1,2015.0,C6,Maecc
Band 2801,Uwe Anton,male,a1,2015.0,C1,Perry Rhodan
Band 2801,Uwe Anton,male,a1,2015.0,C2,Gucky
Band 2801,Uwe Anton,male,a1,2015.0,C3,Tatsu Feydursi
Band 2801,Uwe Anton,male,a1,2015.0,C4,Goyro Shaccner
Band 2802,Hubert Haensel,male,a1,2015.0,C1,Perry Rhodan
Band 2802,Hubert Haensel,male,a1,2015.0,C2,Gucky
Band 2802,Hubert Haensel,male,a1,2015.0,C3,Goyro Shaccner
Band 2803,Marc A. Herren,male,a1,2015.0,C1,Perry Rhodan
Band 2803,Marc A. Herren,male,a1,2015.0,C2,Gucky
Band 2803,Marc A. Herren,male,a1,2015.0,C3,Goyro Shaccner
Band 2803,Marc A. Herren,male,a1,2015.0,C4,Poxvorr Karrok
Band 2803,Marc A. Herren,male,a1,2015.0,C5,Aurelia
Band 2803,Marc A. Herren,male,a1,2015.0,C6,Licco Yukawa
Band 2804,Michael Marcus Thurner,male,a1,2015.0,C1,Perry Rhodan
Band 2804,Michael Marcus Thurner,male,a1,2015.0,C2,Gucky
Band 2804,Michael Marcus Thurner,male,a1,2015.0,C3,Goyro Shaccner
Band 2804,Michael Marcus Thurner,male,a1,2015.0,C4,Poxvorr Karrok
Band 2804,Michael Marcus Thurner,male,a1,2015.0,C5,Oupeg
Band 2805,Michael Marcus Thurner,male,a1,2015.0,C1,Perry Rhodan
Band 2805,Michael Marcus Thurner,male,a1,2015.0,C2,Gucky
Band 2805,Michael Marcus Thurner,male,a1,2015.0,C3,Poxvorr Karrok
Band 2805,Michael Marcus Thurner,male,a1,2015.0,C4,Poungari
Band 2805,Michael Marcus Thurner,male,a1,2015.0,C5,Farye Sepheroa
Band 2805,Michael Marcus Thurner,male,a1,2015.0,C6,Gholdorodyn
Band 2806,Christian Montillon,male,a1,2015.0,C1,Indrè Capablanca
Band 2806,Christian Montillon,male,a1,2015.0,C2,Jael Günebakan
Band 2806,Christian Montillon,male,a1,2015.0,C3,Caradocc Accoshai
Band 2806,Christian Montillon,male,a1,2015.0,C4,Martynas Deborin
Band 2806,Christian Montillon,male,a1,2015.0,C5,Yoqord
Band 2807,Leo Lukas,male,a1,2015.0,C1,Accoshai
Band 2807,Leo Lukas,male,a1,2015.0,C2,Merve Löwengart
Band 2807,Leo Lukas,male,a1,2015.0,C3,Appac Cengerroy
Band 2807,Leo Lukas,male,a1,2015.0,C4,Injel Harrfog
Band 2807,Leo Lukas,male,a1,2015.0,C5,Barynan Daegem
Band 2807,Leo Lukas,male,a1,2015.0,C6,Swolcadiu Khessner
Band 2808,Marc A. Herren,male,a1,2015.0,C1,Anna Patoman
Band 2808,Marc A. Herren,male,a1,2015.0,C2,Heydaran Albragin
Band 2808,Marc A. Herren,male,a1,2015.0,C3,Pino Gunnyveda
Band 2808,Marc A. Herren,male,a1,2015.0,C4,Hotorr Traccax
Band 2808,Marc A. Herren,male,a1,2015.0,C5,Taran Nesser
Band 2808,Marc A. Herren,male,a1,2015.0,C6,Troy Nesser
Band 2809,Oliver Fröhlich,male,a1,2015.0,C1,Anna Patoman
Band 2809,Oliver Fröhlich,male,a1,2015.0,C2,Heydaran Albragin
Band 2809,Oliver Fröhlich,male,a1,2015.0,C3,Pino Gunnyveda
Band 2809,Oliver Fröhlich,male,a1,2015.0,C4,Topper Chimes
Band 2809,Oliver Fröhlich,male,a1,2015.0,C5,Sitor Tapanuli
Band 2809,Oliver Fröhlich,male,a1,2015.0,C6,Myala Làs-Therin
Band 281,H. G. Ewers,male,a1,1967.0,C1,Perry Rhodan
Band 281,H. G. Ewers,male,a1,1967.0,C2,Homer G. Adams
Band 281,H. G. Ewers,male,a1,1967.0,C3,Jean-Pierre Marat
Band 281,H. G. Ewers,male,a1,1967.0,C4,Roger McKay
